,year,event_date,event_type,actor1,country,latitude,longitude,fatalities,location,data,month,iso
14082,2013,01 January 2013,Battles,Military Forces of Nigeria (1999-2015),Nigeria,11.8464,13.1603,14,Maiduguri,2013-01-01,1,NGA
14083,2012,31 December 2012,Riots,Rioters (Nigeria),Nigeria,9.6833,8.8,7,Barakin Kuru Baba,2012-12-31,12,NGA
14084,2012,31 December 2012,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2012-12-31,12,MLI
14085,2012,30 December 2012,Protests,Protesters (Nigeria),Nigeria,7.4913,5.2323,0,Ikere,2012-12-30,12,NGA
14086,2012,30 December 2012,Battles,Fulani Ethnic Militia (Nigeria),Nigeria,8.9414,7.0919,2,Gwagwalada,2012-12-30,12,NGA
14087,2012,30 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.8658,12.847000000000001,15,Chibok,2012-12-30,12,NGA
14088,2012,29 December 2012,Battles,Military Forces of Nigeria (1999-2015),Nigeria,11.7091,11.0694,5,Potiskum,2012-12-29,12,NGA
14089,2012,29 December 2012,Strategic developments,MUJAO: Movement for Unity and Jihad in West Africa,Mali,18.44,1.41,0,Kidal,2012-12-29,12,MLI
14090,2012,29 December 2012,Riots,Rioters (Nigeria),Nigeria,7.2526,5.1931,0,Akure,2012-12-29,12,NGA
14091,2012,28 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8826,13.089,1,Bolori,2012-12-28,12,NGA
14092,2012,28 December 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,9.9956,13.2181,30,Maiha,2012-12-28,12,NGA
14093,2012,28 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.8806,12.3398,5,Musari,2012-12-28,12,NGA
14094,2012,28 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,9.9956,13.2181,10,Maiha,2012-12-28,12,NGA
14095,2012,28 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8826,13.089,0,Bolori,2012-12-28,12,NGA
14096,2012,27 December 2012,Battles,Military Forces of Nigeria (1999-2015),Nigeria,10.7889,7.7749,5,Igabi,2012-12-27,12,NGA
14097,2012,27 December 2012,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,9.55,8.75,1,Rim,2012-12-27,12,NGA
14098,2012,27 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.6333,8.7667,6,Riyom,2012-12-27,12,NGA
14099,2012,27 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,1,Maiduguri,2012-12-27,12,NGA
14100,2012,27 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.8826,13.089,1,Bolori,2012-12-27,12,NGA
14101,2012,27 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.373,14.2069,5,Gamboru,2012-12-27,12,NGA
14102,2012,27 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.5167,8.7,3,Bachit,2012-12-27,12,NGA
14103,2012,26 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.55,7.4167,5,Rigyasa River,2012-12-26,12,NGA
14104,2012,26 December 2012,Protests,Protesters (Senegal),Senegal,14.8333,-17.1,0,Thies,2012-12-26,12,SEN
14105,2012,25 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,1,Kano,2012-12-25,12,NGA
14106,2012,24 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.7091,11.0694,6,Potiskum,2012-12-24,12,NGA
14107,2012,24 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,6,Maiduguri,2012-12-24,12,NGA
14108,2012,24 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,10.8099,9.2265,3,Bigi,2012-12-24,12,NGA
14109,2012,23 December 2012,Strategic developments,Ansar Dine,Mali,16.7705,-3.0056,0,Timbuktu,2012-12-23,12,MLI
14110,2012,23 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,4.8333,6.0,0,Niger Delta,2012-12-23,12,NGA
14111,2012,23 December 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,0,Kano,2012-12-23,12,NGA
14112,2012,23 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.7091,11.0694,15,Potiskum,2012-12-23,12,NGA
14113,2012,23 December 2012,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,Mali,16.2717,-0.0447,2,Gao,2012-12-23,12,MLI
14114,2012,22 December 2012,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,6.8833,2.85,1,Awja Awdaw,2012-12-22,12,NGA
14115,2012,22 December 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,2,Kano,2012-12-22,12,NGA
14116,2012,19 December 2012,Battles,Ansaru,Nigeria,12.8488,7.7149,2,Rimi,2012-12-19,12,NGA
14117,2012,19 December 2012,Protests,Protesters (Nigeria),Nigeria,6.0742,7.4786,0,Awgu,2012-12-19,12,NGA
14118,2012,19 December 2012,Battles,PDP: Progressive Democratic Party (Obasanjo Faction),Nigeria,7.15,3.35,0,Abeokuta,2012-12-19,12,NGA
14119,2012,18 December 2012,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-12-18,12,MRT
14120,2012,18 December 2012,Protests,Protesters (Senegal),Senegal,14.6667,-17.4441,0,Dakar,2012-12-18,12,SEN
14121,2012,18 December 2012,Protests,Protesters (Nigeria),Nigeria,9.9285,8.8921,0,Jos,2012-12-18,12,NGA
14122,2012,17 December 2012,Protests,Protesters (Nigeria),Nigeria,9.9285,8.8921,0,Jos,2012-12-17,12,NGA
14123,2012,17 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.373,14.2069,1,Gamboru,2012-12-17,12,NGA
14124,2012,16 December 2012,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-12-16,12,MRT
14125,2012,15 December 2012,Riots,Rioters (Nigeria),Nigeria,8.5,4.55,0,Illorin,2012-12-15,12,NGA
14126,2012,14 December 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,12.7776,6.7834,10,Zurmi,2012-12-14,12,NGA
14127,2012,14 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8826,13.089,1,Bolori,2012-12-14,12,NGA
14128,2012,14 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,1,Maiduguri,2012-12-14,12,NGA
14129,2012,14 December 2012,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,9.6333,8.8833,5,Haifam,2012-12-14,12,NGA
14130,2012,14 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.8614,8.9971,1,Gaya,2012-12-14,12,NGA
14131,2012,13 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.6333,8.7667,2,Riyom,2012-12-13,12,NGA
14132,2012,12 December 2012,Protests,Protesters (Nigeria),Nigeria,9.9285,8.8921,0,Jos,2012-12-12,12,NGA
14133,2012,12 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.5221,13.6856,5,Bama,2012-12-12,12,NGA
14134,2012,11 December 2012,Violence against civilians,Military Forces of Nigeria (1999-2015),Nigeria,10.2691,7.1085,1,Chikun,2012-12-11,12,NGA
14135,2012,10 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.7091,11.0694,14,Potiskum,2012-12-10,12,NGA
14136,2012,10 December 2012,Protests,Protesters (Nigeria),Nigeria,6.5263,3.3571,0,Mushin,2012-12-10,12,NGA
14137,2012,10 December 2012,Protests,Protesters (Nigeria),Nigeria,6.3351,5.6275,0,Benin City,2012-12-10,12,NGA
14138,2012,10 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.6571,12.4642,2,Dalwa,2012-12-10,12,NGA
14139,2012,09 December 2012,Violence against civilians,Military Forces of Nigeria (1999-2015),Nigeria,5.0333,7.9266,0,Uyo,2012-12-09,12,NGA
14140,2012,09 December 2012,Strategic developments,Unidentified Armed Group (Nigeria),Nigeria,11.747,11.9608,0,Damaturu,2012-12-09,12,NGA
14141,2012,09 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.2006,6.7339,0,Asaba,2012-12-09,12,NGA
14142,2012,08 December 2012,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2012-12-08,12,MLI
14143,2012,08 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,12.8935,7.4735,0,Ungwan Maje,2012-12-08,12,NGA
14144,2012,08 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,3,Maiduguri,2012-12-08,12,NGA
14145,2012,08 December 2012,Strategic developments,Ansar al-Sharia,Mali,16.2717,-0.0447,0,Gao,2012-12-08,12,MLI
14146,2012,07 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,1,Maiduguri,2012-12-07,12,NGA
14147,2012,06 December 2012,Explosions/Remote violence,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.9702,8.5044,0,Kano,2012-12-06,12,NGA
14148,2012,06 December 2012,Strategic developments,Unidentified Armed Group (Mali),Mali,16.2717,-0.0447,0,Gao,2012-12-06,12,MLI
14149,2012,06 December 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,0,Kano,2012-12-06,12,NGA
14150,2012,05 December 2012,Battles,Ilajes Ethnic Militia (Nigeria),Nigeria,6.6053,3.4761,5,Majidun Creek,2012-12-05,12,NGA
14151,2012,05 December 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,0,Kano,2012-12-05,12,NGA
14152,2012,04 December 2012,Strategic developments,Those Who Signed in Blood,Mali,12.65,-8.0,0,Bamako,2012-12-04,12,MLI
14153,2012,04 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,4,Maiduguri,2012-12-04,12,NGA
14154,2012,04 December 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,0,Kano,2012-12-04,12,NGA
14155,2012,04 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.8161,3.9159,0,Ijebu-Ode,2012-12-04,12,NGA
14156,2012,04 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,1,Maiduguri,2012-12-04,12,NGA
14157,2012,04 December 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,11.9702,8.5044,2,Kano,2012-12-04,12,NGA
14158,2012,04 December 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,8.8833,11.3667,1,Jalingo,2012-12-04,12,NGA
14159,2012,04 December 2012,Protests,Protesters (Nigeria),Nigeria,7.3878,3.8964,0,Ibadan,2012-12-04,12,NGA
14160,2012,03 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.7091,11.0694,2,Potiskum,2012-12-03,12,NGA
14161,2012,03 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.1943,13.1017,11,Gajigana,2012-12-03,12,NGA
14162,2012,03 December 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,12.0067,8.5292,0,Fagge,2012-12-03,12,NGA
14163,2012,03 December 2012,Protests,Protesters (Nigeria),Nigeria,4.3264,6.2497,0,Twonkubu,2012-12-03,12,NGA
14164,2012,03 December 2012,Protests,Protesters (Nigeria),Nigeria,8.6667,3.3833,0,Saki,2012-12-03,12,NGA
14165,2012,03 December 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,6.1454,6.7885,2,Onitsha,2012-12-03,12,NGA
14166,2012,03 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.7091,11.0694,1,Potiskum,2012-12-03,12,NGA
14167,2012,03 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.1943,13.1017,1,Gajigana,2012-12-03,12,NGA
14168,2012,03 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.1943,13.1017,2,Gajigana,2012-12-03,12,NGA
14169,2012,02 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.3377,14.1805,2,Ngala,2012-12-02,12,NGA
14170,2012,02 December 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,11.8464,13.1603,0,Maiduguri,2012-12-02,12,NGA
14171,2012,02 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.9702,8.5044,1,Kano,2012-12-02,12,NGA
14172,2012,02 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.8658,12.847000000000001,1,Chibok,2012-12-02,12,NGA
14173,2012,02 December 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,3,Maiduguri,2012-12-02,12,NGA
14174,2012,02 December 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,11.6765,10.1948,2,Azare,2012-12-02,12,NGA
14175,2012,02 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.9702,8.5044,0,Kano,2012-12-02,12,NGA
14176,2012,02 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,13.0977,12.4952,5,Damasak,2012-12-02,12,NGA
14177,2012,02 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.8658,12.847000000000001,2,Chibok,2012-12-02,12,NGA
14178,2012,02 December 2012,Strategic developments,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.747,11.9608,0,Damaturu,2012-12-02,12,NGA
14179,2012,01 December 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.8658,12.847000000000001,10,Chibok,2012-12-01,12,NGA
14180,2012,01 December 2012,Strategic developments,Military Forces of Mali (2012-2013),Mali,12.65,-8.0,0,Bamako,2012-12-01,12,MLI
14181,2012,30 November 2012,Explosions/Remote violence,Military Forces of Nigeria (1999-2015),Nigeria,11.1132,7.7252,0,Zaria,2012-11-30,11,NGA
14182,2012,30 November 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,13.0977,12.4952,5,Damasak,2012-11-30,11,NGA
14183,2012,30 November 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,13.0977,12.4952,0,Damasak,2012-11-30,11,NGA
14184,2012,30 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.8183,7.5747,2,Jaji,2012-11-30,11,NGA
14185,2012,29 November 2012,Violence against civilians,Ansar Dine,Mali,16.7705,-3.0056,0,Timbuktu,2012-11-29,11,MLI
14186,2012,28 November 2012,Riots,Rioters (Nigeria),Nigeria,4.9247,6.2642,0,Yenagoa,2012-11-28,11,NGA
14187,2012,28 November 2012,Battles,Ilajes Ethnic Militia (Nigeria),Nigeria,6.4531,3.3958,1,Lagos,2012-11-28,11,NGA
14188,2012,28 November 2012,Battles,Ansar Dine,Mali,15.7118,-4.9118,0,Lere,2012-11-28,11,MLI
14189,2012,28 November 2012,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-11-28,11,MRT
14190,2012,28 November 2012,Battles,Military Forces of Nigeria (1999-2015),Nigeria,9.55,8.75,1,Rim,2012-11-28,11,NGA
14191,2012,28 November 2012,Battles,Oruku Communal Militia (Nigeria),Nigeria,6.3267,7.6539,0,Amagunze,2012-11-28,11,NGA
14192,2012,28 November 2012,Strategic developments,Military Forces of Nigeria (1999-2015),Nigeria,11.1132,7.7252,0,Zaria,2012-11-28,11,NGA
14193,2012,27 November 2012,Battles,Boko Haram - Wilayat Gharb Ifriqiyyah,Nigeria,7.0667,6.2667,7,Auchi,2012-11-27,11,NGA
14194,2012,27 November 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.2829,14.4724,5,Rann,2012-11-27,11,NGA
14195,2012,27 November 2012,Protests,Protesters (Nigeria),Nigeria,9.6333,8.8833,0,Haifam,2012-11-27,11,NGA
14196,2012,27 November 2012,Battles,Military Forces of Nigeria (1999-2015),Nigeria,11.8464,13.1603,4,Maiduguri,2012-11-27,11,NGA
14197,2012,27 November 2012,Strategic developments,Military Forces of Nigeria (1999-2015),Nigeria,7.0667,6.2667,0,Auchi,2012-11-27,11,NGA
14198,2012,27 November 2012,Riots,Rioters (Nigeria),Nigeria,5.1633,6.2126,12,Sagbama,2012-11-27,11,NGA
14199,2012,27 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.5167,8.8333,3,Sho,2012-11-27,11,NGA
14200,2012,27 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.6397,8.8689,10,Yakubu Gowon Airport,2012-11-27,11,NGA
14201,2012,27 November 2012,Violence against civilians,Unidentified Armed Group (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-11-27,11,MRT
14202,2012,27 November 2012,Strategic developments,Military Forces of Nigeria (1999-2015),Nigeria,11.747,11.9608,0,Damaturu,2012-11-27,11,NGA
14203,2012,26 November 2012,Protests,Protesters (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2012-11-26,11,NGA
14204,2012,26 November 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,9.0833,7.5333,0,Abuja,2012-11-26,11,NGA
14205,2012,26 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.944,13.184000000000001,2,Gudumbali,2012-11-26,11,NGA
14206,2012,26 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.6333,8.8833,9,Haifam,2012-11-26,11,NGA
14207,2012,25 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.4426,7.5022,0,Enugu,2012-11-25,11,NGA
14208,2012,25 November 2012,Explosions/Remote violence,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.8183,7.5747,15,Jaji,2012-11-25,11,NGA
14209,2012,25 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.9702,8.5044,3,Kano,2012-11-25,11,NGA
14210,2012,25 November 2012,Violence against civilians,Unidentified Armed Group (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-11-25,11,MRT
14211,2012,24 November 2012,Explosions/Remote violence,Unidentified Armed Group (Nigeria),Nigeria,10.3134,9.8433,2,Bauchi,2012-11-24,11,NGA
14212,2012,24 November 2012,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2012-11-24,11,MLI
14213,2012,24 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.7053,3.2398,2,Sanngo-Ota,2012-11-24,11,NGA
14214,2012,23 November 2012,Explosions/Remote violence,Military Forces of Nigeria (1999-2015),Nigeria,10.2676,13.2644,0,Mubi,2012-11-23,11,NGA
14215,2012,23 November 2012,Strategic developments,Military Forces of Nigeria (1999-2015),Nigeria,11.8464,13.1603,0,Maiduguri,2012-11-23,11,NGA
14216,2012,23 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,20,Maiduguri,2012-11-23,11,NGA
14217,2012,22 November 2012,Protests,Protesters (Mali),Mali,12.6658,-7.9446,0,Commune I,2012-11-22,11,MLI
14218,2012,22 November 2012,Riots,Rioters (Nigeria),Nigeria,12.2343,8.2412,4,Bichi,2012-11-22,11,NGA
14219,2012,22 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.5167,8.8333,3,Sho,2012-11-22,11,NGA
14220,2012,22 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,3,Maiduguri,2012-11-22,11,NGA
14221,2012,22 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8565,13.1878,2,Shokwari,2012-11-22,11,NGA
14222,2012,21 November 2012,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-11-21,11,MRT
14223,2012,21 November 2012,Battles,Koro Ethnic Militia (Nigeria),Nigeria,8.4,8.55,5,Gwadainya,2012-11-21,11,NGA
14224,2012,21 November 2012,Protests,Protesters (Nigeria),Nigeria,4.7898,8.5316,0,Ikang,2012-11-21,11,NGA
14225,2012,20 November 2012,Riots,Rioters (Nigeria),Nigeria,9.9285,8.8921,0,Jos,2012-11-20,11,NGA
14226,2012,20 November 2012,Violence against civilians,Fulani Ethnic Militia (Nigeria),Nigeria,10.0024,5.5856,0,Asa,2012-11-20,11,NGA
14227,2012,20 November 2012,Violence against civilians,Ansar Dine,Mali,18.44,1.41,1,Kidal,2012-11-20,11,MLI
14228,2012,19 November 2012,Riots,Rioters (Mali),Mali,12.583,-8.0023,0,Commune V,2012-11-19,11,MLI
14229,2012,19 November 2012,Protests,Protesters (Nigeria),Nigeria,9.9285,8.8921,0,Jos,2012-11-19,11,NGA
14230,2012,19 November 2012,Battles,Ansar Dine,Mali,15.9182,2.4022,0,Menaka,2012-11-19,11,MLI
14231,2012,19 November 2012,Battles,AC: Action Congress,Nigeria,7.5667,8.8833,0,Wannune,2012-11-19,11,NGA
14232,2012,19 November 2012,Protests,Protesters (Nigeria),Nigeria,8.9414,7.0919,0,Gwagwalada,2012-11-19,11,NGA
14233,2012,19 November 2012,Protests,Protesters (Nigeria),Nigeria,7.818,7.5309,0,Abajikolo,2012-11-19,11,NGA
14234,2012,19 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.7167,8.9167,12,Bisichi,2012-11-19,11,NGA
14235,2012,19 November 2012,Protests,Protesters (Nigeria),Nigeria,5.4833,7.0304,0,Owerri,2012-11-19,11,NGA
14236,2012,18 November 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,11.1167,7.7333,2,Sabon Gari,2012-11-18,11,NGA
14237,2012,18 November 2012,Riots,Rioters (Nigeria),Nigeria,8.1833,9.75,10,Ibi,2012-11-18,11,NGA
14238,2012,18 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,1,Maiduguri,2012-11-18,11,NGA
14239,2012,18 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,6.8432,3.6478,1,Shagamu,2012-11-18,11,NGA
14240,2012,18 November 2012,Violence against civilians,Christian Militia (Nigeria),Nigeria,8.1833,9.75,1,Ibi,2012-11-18,11,NGA
14241,2012,17 November 2012,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-11-17,11,MRT
14242,2012,17 November 2012,Protests,Protesters (Mauritania),Mauritania,18.1194,-16.0406,0,Nouakchott,2012-11-17,11,MRT
14243,2012,17 November 2012,Strategic developments,AQIM: Al Qaeda in the Islamic Maghreb,Mali,16.2717,-0.0447,0,Gao,2012-11-17,11,MLI
14244,2012,17 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.9553,8.5723,1,Unguwa Uku,2012-11-17,11,NGA
14245,2012,17 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.1132,7.7252,0,Zaria,2012-11-17,11,NGA
14246,2012,16 November 2012,Battles,MUJAO: Movement for Unity and Jihad in West Africa,Mali,16.2717,-0.0447,13,Gao,2012-11-16,11,MLI
14247,2012,16 November 2012,Protests,Protesters (Mali),Mali,12.65,-8.0,0,Bamako,2012-11-16,11,MLI
14248,2012,15 November 2012,Battles,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8197,13.1028,1,Kalari,2012-11-15,11,NGA
14249,2012,15 November 2012,Protests,Protesters (Nigeria),Nigeria,4.9247,6.2642,0,Yenagoa,2012-11-15,11,NGA
14250,2012,15 November 2012,Battles,AC: Action Congress,Nigeria,7.621,5.2215,0,Ado-Ekiti,2012-11-15,11,NGA
14251,2012,15 November 2012,Battles,Unidentified Armed Group (Nigeria),Nigeria,9.5333,8.9,0,Barkin Ladi,2012-11-15,11,NGA
14252,2012,15 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,12.6611,13.2795,3,Bulabulin,2012-11-15,11,NGA
14253,2012,15 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,9.7833,8.3167,6,Madauci,2012-11-15,11,NGA
14254,2012,14 November 2012,Protests,Unidentified Armed Group (Nigeria),Nigeria,8.4833,8.5167,0,Lafia,2012-11-14,11,NGA
14255,2012,14 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,11.8495,13.1491,1,Mafoni,2012-11-14,11,NGA
14256,2012,14 November 2012,Explosions/Remote violence,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,10.4751,7.4196,8,Kaduna South,2012-11-14,11,NGA
14257,2012,13 November 2012,Riots,Rioters (Nigeria),Nigeria,5.8648,5.7537,6,Jerhe,2012-11-13,11,NGA
14258,2012,13 November 2012,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,Nigeria,11.8464,13.1603,1,Maiduguri,2012-11-13,11,NGA
14259,2012,12 November 2012,Battles,AC: Action Congress,Nigeria,7.3179,8.9951,0,Gboko,2012-11-12,11,NGA
14260,2012,12 November 2012,Strategic developments,Military Forces of Mali (2012-2013),Mali,12.65,-8.0,0,Bamako,2012-11-12,11,MLI
14261,2012,12 November 2012,Violence against civilians,Unidentified Armed Group (Nigeria),Nigeria,5.7667,6.05,0,Eku,2012-11-12,11,NGA
14262,2012,11 November 2012,Protests,Protesters (Mali),Mali,10.75,-6.1333,2,Syama Gold Mine,2012-11-11,11,MLI
